Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue;Size;Color;Material;Warranty;Manufacturer;Rating;Shipping_Weight;Delivery_Time;Discount;Eco_Friendly;Shipping_Cost;Shipping_Company;Shipping_Type;Insurance;Return_Policy
06-09-2020;6;September;2020;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;69;52;121;Medium;Black;Plastic;2 Years;Manufacturer B;3;9.31;6;24;True;50.69;DHL;Same Day;Basic;No Return
06-09-2023;6;September;2023;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;42;32;74;Small;White;Plastic;1 Year;Manufacturer B;2;5.0;2;29;False;66.02;UPS;Standard;None;No Return
06-09-2018;6;September;2018;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;61;46;107;Medium;Green;Aluminum;Lifetime;Manufacturer D;5;5.87;5;3;False;11.16;FedEx;Next Day;Premium;No Return
17-05-2015;17;May;2015;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;21;16;37;Large;Red;Carbon Fiber;1 Year;Manufacturer B;4;1.41;2;8;True;60.1;GLS;Express;Premium;30 Days
17-05-2016;17;May;2016;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;58;44;102;Medium;Blue;Aluminum;2 Years;Manufacturer D;5;11.75;2;1;False;58.34;DHL;Next Day;Basic;60 Days
17-05-2022;17;May;2022;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;24;18;42;Small;Green;Aluminum;3 Years;Manufacturer C;4;9.24;9;2;False;58.26;DHL;Standard;None;30 Days
17-05-2016;17;May;2016;41;Adults (35-64);F;Germany;Hamburg;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;58;44;102;Large;White;Carbon Fiber;3 Years;Manufacturer A;3;8.93;5;17;True;62.33;UPS;Same Day;None;30 Days
19-04-2018;19;April;2018;42;Adults (35-64);F;France;Seine Saint Denis;Accessories;Bottles and Cages;Road Bottle Cage;15;3;9;66;45;111;Large;Blue;Aluminum;Lifetime;Manufacturer B;5;10.04;3;18;False;69.26;UPS;Express;Premium;7 Days
19-04-2023;19;April;2023;42;Adults (35-64);F;France;Seine Saint Denis;Accessories;Bottles and Cages;Road Bottle Cage;28;3;9;123;84;207;Extra Large;Black;Carbon Fiber;2 Years;Manufacturer D;4;10.12;6;28;True;81.47;UPS;Standard;Basic;30 Days
19-04-2013;19;April;2013;42;Adults (35-64);F;France;Seine Saint Denis;Accessories;Bottles and Cages;Road Bottle Cage;15;3;9;66;45;111;Small;White;Carbon Fiber;Lifetime;Manufacturer D;3;5.61;3;4;True;30.63;UPS;Express;Premium;7 Days
19-04-2023;19;April;2023;42;Adults (35-64);F;France;Seine Saint Denis;Accessories;Bottles and Cages;Road Bottle Cage;27;3;9;118;81;199;Large;Black;Steel;3 Years;Manufacturer B;2;4.48;7;13;True;83.38;GLS;Express;Basic;7 Days
09-08-2021;9;August;2021;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;12;2;5;35;24;59;Small;Blue;Aluminum;3 Years;Manufacturer D;4;4.81;6;19;False;52.33;GLS;Express;Basic;30 Days
09-08-2022;9;August;2022;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;38;26;64;Medium;Green;Steel;1 Year;Manufacturer C;2;12.26;4;12;False;12.32;DHL;Standard;Basic;7 Days
09-08-2021;9;August;2021;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;41;28;69;Large;Red;Aluminum;3 Years;Manufacturer A;2;2.96;6;14;False;10.56;GLS;Express;Basic;60 Days
09-08-2013;9;August;2013;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;38;26;64;Extra Large;Black;Carbon Fiber;2 Years;Manufacturer A;1;7.56;6;16;True;36.75;DHL;Express;Premium;60 Days
11-12-2018;11;December;2018;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;47;32;79;Large;Black;Aluminum;Lifetime;Manufacturer A;5;9.57;2;20;False;79.57;Posti;Standard;None;60 Days
11-12-2013;11;December;2013;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;47;32;79;Small;Red;Plastic;Lifetime;Manufacturer D;4;7.99;4;5;False;72.23;FedEx;Standard;Basic;7 Days
21-01-2021;21;January;2021;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;71;48;119;Small;Black;Plastic;3 Years;Manufacturer A;2;8.52;9;22;False;79.92;UPS;Next Day;None;30 Days
21-01-2022;21;January;2022;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;12;8;20;Medium;Green;Plastic;3 Years;Manufacturer A;1;12.67;8;12;True;54.14;FedEx;Next Day;Premium;No Return
21-01-2015;21;January;2015;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;74;50;124;Extra Large;White;Carbon Fiber;1 Year;Manufacturer B;3;5.28;5;13;True;46.82;GLS;Same Day;Basic;60 Days
21-01-2018;21;January;2018;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Small;Red;Carbon Fiber;3 Years;Manufacturer B;4;5.51;4;18;False;19.01;DHL;Standard;Premium;7 Days
06-04-2022;6;April;2022;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;18;12;30;Extra Large;White;Steel;2 Years;Manufacturer D;2;2.9;8;19;True;36.18;GLS;Same Day;Premium;30 Days
06-04-2014;6;April;2014;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10;Small;Black;Carbon Fiber;Lifetime;Manufacturer A;5;11.38;3;6;False;46.23;DHL;Express;Premium;60 Days
06-04-2013;6;April;2013;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25;Extra Large;Red;Steel;3 Years;Manufacturer A;1;3.51;3;4;False;13.42;DHL;Standard;Premium;No Return
06-04-2018;6;April;2018;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Medium;Red;Plastic;2 Years;Manufacturer A;2;8.04;9;12;True;25.96;UPS;Same Day;Basic;No Return
13-06-2021;13;June;2021;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25;Large;Blue;Carbon Fiber;1 Year;Manufacturer C;5;12.89;7;7;True;61.83;DHL;Standard;None;7 Days
13-06-2020;13;June;2020;59;Adults (35-64);M;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;18;12;30;Large;Blue;Carbon Fiber;Lifetime;Manufacturer D;2;1.92;2;28;False;74.89;UPS;Next Day;None;No Return
01-08-2019;1;August;2019;59;Adults (35-64);M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;46;40;86;Medium;Black;Steel;Lifetime;Manufacturer C;4;2.94;5;29;False;99.84;UPS;Standard;Premium;60 Days
01-08-2017;1;August;2017;59;Adults (35-64);M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;58;50;108;Large;Black;Aluminum;2 Years;Manufacturer A;4;3.16;5;27;True;93.65;GLS;Express;Basic;No Return
01-08-2020;1;August;2020;59;Adults (35-64);M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;51;44;95;Medium;Blue;Aluminum;Lifetime;Manufacturer C;4;2.45;2;17;False;66.04;Posti;Next Day;None;No Return
01-08-2014;1;August;2014;59;Adults (35-64);M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;53;46;99;Extra Large;Green;Plastic;1 Year;Manufacturer D;1;14.2;2;1;True;45.02;FedEx;Same Day;None;60 Days
09-09-2018;9;September;2018;58;Adults (35-64);F;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;21;3;9;122;63;185;Small;White;Steel;3 Years;Manufacturer A;4;11.23;2;2;True;65.44;UPS;Express;Basic;No Return
09-09-2021;9;September;2021;58;Adults (35-64);F;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;18;3;9;105;54;159;Medium;Blue;Aluminum;2 Years;Manufacturer B;5;7.1;9;6;True;79.64;UPS;Next Day;None;30 Days
25-06-2015;25;June;2015;58;Adults (35-64);F;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;28;3;9;163;84;247;Large;Black;Plastic;3 Years;Manufacturer D;2;4.82;5;19;True;16.24;GLS;Express;Premium;30 Days
25-06-2021;25;June;2021;58;Adults (35-64);F;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;26;3;9;151;78;229;Large;Blue;Plastic;2 Years;Manufacturer D;3;2.17;3;11;True;43.94;UPS;Standard;None;No Return
03-10-2015;3;October;2015;34;Young Adults (25-34);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;2;2;4;Large;Blue;Plastic;1 Year;Manufacturer A;5;0.84;8;27;False;84.78;FedEx;Next Day;Premium;30 Days
03-10-2016;3;October;2016;34;Young Adults (25-34);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;63;54;117;Small;Blue;Aluminum;2 Years;Manufacturer B;5;9.92;1;20;True;41.46;GLS;Express;None;No Return
03-10-2021;3;October;2021;34;Young Adults (25-34);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;2;2;4;Medium;Black;Aluminum;Lifetime;Manufacturer D;4;7.82;4;17;False;59.33;FedEx;Same Day;Premium;7 Days
03-10-2014;3;October;2014;34;Young Adults (25-34);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;63;54;117;Small;Green;Carbon Fiber;3 Years;Manufacturer A;1;9.09;4;6;True;60.84;DHL;Standard;None;60 Days
28-01-2021;28;January;2021;36;Adults (35-64);M;France;Nord;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;31;26;57;Small;Green;Carbon Fiber;3 Years;Manufacturer B;2;2.93;2;5;True;22.53;GLS;Express;Basic;60 Days
28-01-2023;28;January;2023;36;Adults (35-64);M;France;Nord;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;63;54;117;Medium;Black;Plastic;3 Years;Manufacturer B;1;9.04;9;10;False;39.41;FedEx;Standard;None;7 Days
28-01-2016;28;January;2016;36;Adults (35-64);M;France;Nord;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;33;28;61;Large;White;Aluminum;3 Years;Manufacturer C;2;3.46;1;24;True;36.78;Posti;Standard;Premium;7 Days
28-01-2021;28;January;2021;36;Adults (35-64);M;France;Nord;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;66;56;122;Small;Black;Plastic;1 Year;Manufacturer A;2;1.09;7;29;True;7.49;FedEx;Express;Premium;No Return
16-11-2018;16;November;2018;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;21;2;5;44;42;86;Extra Large;White;Aluminum;1 Year;Manufacturer A;1;13.15;7;4;True;7.3;GLS;Standard;Basic;30 Days
16-11-2018;16;November;2018;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;61;58;119;Small;Blue;Steel;3 Years;Manufacturer D;5;12.5;6;5;True;84.01;Posti;Same Day;Basic;60 Days
16-11-2017;16;November;2017;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;19;2;5;40;38;78;Small;White;Steel;Lifetime;Manufacturer B;2;9.04;9;8;False;30.94;Posti;Express;Basic;60 Days
16-11-2021;16;November;2021;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;61;58;119;Large;Red;Steel;3 Years;Manufacturer B;1;13.76;4;26;False;54.22;GLS;Same Day;None;60 Days
15-01-2018;15;January;2018;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;61;58;119;Medium;Blue;Steel;1 Year;Manufacturer A;2;11.7;9;26;False;33.38;FedEx;Express;None;60 Days
15-01-2018;15;January;2018;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;13;12;25;Extra Large;White;Plastic;Lifetime;Manufacturer B;3;4.48;8;0;True;94.36;UPS;Same Day;Basic;60 Days
15-01-2022;15;January;2022;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;55;52;107;Medium;Red;Aluminum;2 Years;Manufacturer A;5;13.76;2;28;True;29.63;UPS;Express;Basic;30 Days
15-01-2020;15;January;2020;39;Adults (35-64);F;Germany;Saarland;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;8;8;16;Extra Large;Red;Aluminum;3 Years;Manufacturer D;4;6.13;9;18;True;45.82;FedEx;Next Day;None;No Return
03-11-2020;3;November;2020;40;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;65;44;109;Large;Red;Aluminum;3 Years;Manufacturer C;2;14.76;2;4;False;87.91;GLS;Same Day;None;No Return
03-11-2022;3;November;2022;40;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;44;30;74;Large;Blue;Carbon Fiber;1 Year;Manufacturer B;3;10.62;7;29;False;84.98;Posti;Standard;Basic;7 Days
03-11-2022;3;November;2022;40;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;59;40;99;Small;Green;Plastic;1 Year;Manufacturer C;4;3.52;4;26;False;22.68;DHL;Standard;Premium;60 Days
03-11-2014;3;November;2014;40;Adults (35-64);F;Germany;Bayern;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;38;26;64;Large;Black;Aluminum;1 Year;Manufacturer D;4;6.24;1;9;False;81.25;Posti;Next Day;None;No Return
17-09-2019;17;September;2019;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;14;4;10;66;56;122;Medium;White;Plastic;2 Years;Manufacturer D;2;10.15;9;18;True;48.53;DHL;Express;None;60 Days
17-09-2020;17;September;2020;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;16;4;10;75;64;139;Extra Large;Green;Carbon Fiber;3 Years;Manufacturer C;1;11.93;4;12;False;50.88;FedEx;Next Day;Basic;7 Days
17-09-2022;17;September;2022;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;14;4;10;66;56;122;Small;Blue;Steel;2 Years;Manufacturer A;2;8.86;1;21;True;17.68;DHL;Same Day;Premium;30 Days
17-09-2016;17;September;2016;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;14;4;10;66;56;122;Medium;Red;Aluminum;Lifetime;Manufacturer A;3;11.24;4;3;False;12.66;GLS;Standard;Basic;30 Days
12-12-2019;12;December;2019;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;12;4;10;56;48;104;Extra Large;Blue;Carbon Fiber;3 Years;Manufacturer A;4;7.48;3;23;True;74.15;GLS;Next Day;Basic;No Return
12-12-2020;12;December;2020;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;11;4;10;52;44;96;Large;Green;Aluminum;1 Year;Manufacturer C;2;4.64;5;5;True;52.16;Posti;Next Day;Premium;60 Days
16-01-2015;16;January;2015;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;10;4;10;47;40;87;Extra Large;Blue;Plastic;Lifetime;Manufacturer D;1;10.72;8;0;True;46.5;GLS;Same Day;None;60 Days
16-01-2015;16;January;2015;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;30;4;10;141;120;261;Medium;White;Plastic;Lifetime;Manufacturer B;2;12.46;1;29;False;74.3;UPS;Same Day;None;30 Days
16-01-2016;16;January;2016;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;8;4;10;38;32;70;Large;White;Plastic;3 Years;Manufacturer D;5;5.11;6;27;True;77.72;Posti;Express;Premium;7 Days
16-01-2019;16;January;2019;42;Adults (35-64);M;Germany;Nordrhein-Westfalen;Accessories;Bottles and Cages;Mountain Bottle Cage;32;4;10;150;128;278;Extra Large;Green;Aluminum;Lifetime;Manufacturer C;1;6.7;6;25;False;20.1;Posti;Express;Basic;7 Days
10-09-2013;10;September;2013;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;8;4;10;35;32;67;Extra Large;Red;Plastic;1 Year;Manufacturer A;3;5.4;7;18;False;62.97;UPS;Next Day;None;60 Days
10-09-2023;10;September;2023;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;13;4;10;57;52;109;Large;Green;Aluminum;1 Year;Manufacturer C;4;2.61;6;4;True;17.86;UPS;Next Day;None;60 Days
10-09-2018;10;September;2018;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;9;4;10;40;36;76;Large;Red;Carbon Fiber;3 Years;Manufacturer D;2;11.62;2;1;False;76.38;FedEx;Same Day;None;No Return
10-09-2021;10;September;2021;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;15;4;10;66;60;126;Large;Green;Carbon Fiber;Lifetime;Manufacturer A;1;7.9;4;7;True;67.41;FedEx;Same Day;None;7 Days
06-11-2020;6;November;2020;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;17;4;10;75;68;143;Extra Large;Black;Steel;1 Year;Manufacturer D;5;2.85;8;29;True;95.88;FedEx;Express;None;7 Days
06-11-2021;6;November;2021;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;26;4;10;114;104;218;Small;Black;Steel;1 Year;Manufacturer B;1;5.52;1;6;False;11.55;DHL;Next Day;Premium;60 Days
06-11-2017;6;November;2017;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;19;4;10;84;76;160;Medium;Blue;Plastic;Lifetime;Manufacturer A;5;11.24;6;8;True;10.42;Posti;Next Day;None;30 Days
06-11-2016;6;November;2016;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;26;4;10;114;104;218;Large;Blue;Aluminum;Lifetime;Manufacturer B;3;5.99;2;25;True;31.81;GLS;Standard;Basic;No Return
20-01-2015;20;January;2015;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;15;4;10;66;60;126;Extra Large;Blue;Carbon Fiber;1 Year;Manufacturer D;4;1.54;7;6;True;29.86;Posti;Express;Premium;60 Days
20-01-2014;20;January;2014;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;14;4;10;62;56;118;Small;Black;Aluminum;1 Year;Manufacturer D;3;2.03;8;26;True;28.46;UPS;Same Day;Premium;30 Days
26-01-2020;26;January;2020;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;19;4;10;84;76;160;Small;Green;Aluminum;1 Year;Manufacturer C;2;14.97;1;10;True;91.09;GLS;Express;Basic;No Return
26-01-2017;26;January;2017;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;19;4;10;84;76;160;Small;White;Steel;2 Years;Manufacturer A;1;6.71;2;23;False;28.71;DHL;Standard;Premium;No Return
26-01-2014;26;January;2014;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;16;4;10;70;64;134;Medium;Black;Aluminum;2 Years;Manufacturer B;5;9.72;8;14;False;30.84;GLS;Standard;None;30 Days
26-01-2022;26;January;2022;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;16;4;10;70;64;134;Medium;Blue;Plastic;3 Years;Manufacturer B;5;9.48;3;18;True;77.14;GLS;Express;Basic;30 Days
15-02-2023;15;February;2023;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;21;4;10;92;84;176;Large;White;Carbon Fiber;Lifetime;Manufacturer D;1;2.91;5;12;False;47.73;GLS;Same Day;Basic;7 Days
15-02-2023;15;February;2023;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;5;4;10;22;20;42;Small;Green;Aluminum;3 Years;Manufacturer D;1;6.29;4;1;True;78.79;Posti;Next Day;Premium;30 Days
15-02-2014;15;February;2014;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;18;4;10;79;72;151;Medium;Black;Plastic;2 Years;Manufacturer C;2;10.86;3;13;True;11.21;Posti;Next Day;Premium;No Return
15-02-2019;15;February;2019;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;3;4;10;13;12;25;Large;White;Aluminum;2 Years;Manufacturer A;3;6.66;3;7;False;51.32;FedEx;Same Day;None;60 Days
17-04-2013;17;April;2013;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;18;4;10;79;72;151;Small;Black;Plastic;1 Year;Manufacturer A;5;9.04;5;23;False;8.19;GLS;Standard;None;7 Days
17-04-2016;17;April;2016;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;6;4;10;26;24;50;Small;Blue;Carbon Fiber;2 Years;Manufacturer B;2;5.88;3;6;True;10.95;Posti;Express;Basic;60 Days
17-04-2016;17;April;2016;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;16;4;10;70;64;134;Medium;White;Plastic;Lifetime;Manufacturer D;3;4.34;9;23;False;91.11;DHL;Next Day;Basic;30 Days
17-04-2019;17;April;2019;20;Youth (<25);M;Australia;Queensland;Accessories;Bottles and Cages;Mountain Bottle Cage;5;4;10;22;20;42;Large;White;Carbon Fiber;2 Years;Manufacturer C;2;0.77;3;22;False;18.23;Posti;Express;Premium;60 Days
21-01-2023;21;January;2023;36;Adults (35-64);F;France;Garonne (Haute);Accessories;Bottles and Cages;Mountain Bottle Cage;8;4;10;43;32;75;Large;Blue;Plastic;3 Years;Manufacturer C;5;6.65;3;4;True;55.58;UPS;Standard;Basic;30 Days
21-01-2015;21;January;2015;36;Adults (35-64);F;France;Garonne (Haute);Accessories;Bottles and Cages;Mountain Bottle Cage;5;4;10;27;20;47;Extra Large;Red;Plastic;3 Years;Manufacturer B;1;6.25;9;13;False;44.05;GLS;Express;None;30 Days
12-07-2023;12;July;2023;38;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;36;26;62;Extra Large;Black;Plastic;2 Years;Manufacturer C;1;7.18;3;20;True;38.0;FedEx;Standard;None;30 Days
12-07-2016;12;July;2016;38;Adults (35-64);M;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10;Large;Red;Plastic;2 Years;Manufacturer C;3;0.59;1;15;True;90.48;GLS;Standard;Premium;7 Days
